	NO_OF_SUBJECTS	GRP_1	GRP_2	GRP_4	GRP_5	GRP_6	GRP_7	OPIOIDS	OTHER_DRUGS	CLUSTERS
4435	0.016705132432135398	0.01846153846153846	0.01818181818181818	0.0	0.02564102564102564	0.019230769230769232	0.0	2	340	3
4436	0.09726343554236729	0.033846153846153845	0.01818181818181818	0.0	0.05128205128205128	0.09615384615384616	0.0	2	142	3
4445	0.009451588086602923	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	2	400	3
4456	0.017089790086822727	0.015384615384615385	0.0	0.0	0.0	0.057692307692307696	0.0	2	345	3
4458	0.050390152764040005	0.25846153846153846	0.21818181818181817	0.0	0.1794871794871795	0.38461538461538464	0.2727272727272727	2	231	3
4480	0.014122431036377624	0.03076923076923077	0.03636363636363636	0.0	0.05128205128205128	0.0	0.0	2	382	3
4513	0.6623804813715792	0.5261538461538462	0.43636363636363634	0.4	0.5384615384615384	0.5	0.5454545454545454	2	15	3
4515	0.013353115727002967	0.024615384615384615	0.03636363636363636	0.2	0.02564102564102564	0.019230769230769232	0.0	2	403	3
4522	0.02829981316628201	0.003076923076923077	0.0	0.0	0.02564102564102564	0.019230769230769232	0.09090909090909091	2	289	3
4524	0.09369161446312782	0.08307692307692308	0.07272727272727272	0.0	0.1282051282051282	0.09615384615384616	0.09090909090909091	2	82	3
4535	0.40114298274535665	0.18769230769230769	0.10909090909090909	0.2	0.23076923076923075	0.25	0.2727272727272727	2	48	3
4538	0.04588416309484559	0.11692307692307692	0.01818181818181818	0.0	0.02564102564102564	0.09615384615384616	0.09090909090909091	2	212	3
4553	0.11556214968677876	0.24615384615384617	0.12727272727272726	0.0	0.1794871794871795	0.25	0.0	2	68	3
4554	0.021705681943070668	0.00923076923076923	0.0	0.0	0.02564102564102564	0.0	0.0	2	296	3
4559	0.00884712605780855	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	2	445	3
4560	0.006429277942631058	0.012307692307692308	0.0	0.0	0.0	0.038461538461538464	0.0	2	287	3
4562	0.019232882734366415	0.03692307692307692	0.03636363636363636	0.2	0.02564102564102564	0.057692307692307696	0.0	2	418	3
4573	0.28047038136058905	0.2123076923076923	0.16363636363636364	0.2	0.1794871794871795	0.2884615384615385	0.2727272727272727	2	65	3
4574	0.08440487965710518	0.16923076923076924	0.16363636363636364	0.0	0.1282051282051282	0.19230769230769232	0.09090909090909091	2	148	3
4577	0.10995713814704912	0.14769230769230768	0.16363636363636364	0.2	0.15384615384615385	0.11538461538461539	0.09090909090909091	2	151	3
4589	0.008242664029014177	0.006153846153846154	0.01818181818181818	0.0	0.0	0.0	0.0	2	436	3
4593	0.02456313880646225	0.06461538461538462	0.07272727272727272	0.0	0.20512820512820512	0.07692307692307693	0.0	2	364	3
4599	0.14463127816243543	0.28615384615384615	0.21818181818181817	0.4	0.358974358974359	0.3076923076923077	0.2727272727272727	2	113	3
4603	0.29986811737553576	0.20615384615384616	0.09090909090909091	0.2	0.20512820512820512	0.34615384615384615	0.2727272727272727	2	33	3
4608	0.028684470820969338	0.08307692307692308	0.01818181818181818	0.0	0.05128205128205128	0.07692307692307693	0.0	2	264	3
4613	0.0808330585778657	0.10461538461538461	0.16363636363636364	0.0	0.1282051282051282	0.09615384615384616	0.09090909090909091	2	86	3
4618	0.06456753489394439	0.09846153846153846	0.12727272727272726	0.0	0.10256410256410256	0.09615384615384616	0.0	2	189	3
4652	0.0594570831959556	0.09846153846153846	0.07272727272727272	0.2	0.1282051282051282	0.07692307692307693	0.0	2	196	3
4655	0.06077590944059787	0.04923076923076923	0.03636363636363636	0.0	0.1282051282051282	0.057692307692307696	0.09090909090909091	2	192	3
4656	0.03632267282118914	0.08615384615384615	0.05454545454545454	0.2	0.1282051282051282	0.09615384615384616	0.0	2	185	3
4659	0.02231014397186504	0.10153846153846154	0.05454545454545454	0.0	0.15384615384615385	0.09615384615384616	0.09090909090909091	2	257	3
4671	0.04286185295087372	0.03076923076923077	0.0	0.0	0.05128205128205128	0.057692307692307696	0.0	2	230	3
4672	0.01489174634575228	0.021538461538461538	0.07272727272727272	0.0	0.07692307692307693	0.07692307692307693	0.18181818181818182	2	369	3
4674	0.21694691724365314	0.3292307692307692	0.36363636363636365	0.2	0.3846153846153846	0.2884615384615385	0.09090909090909091	2	53	3
4678	0.021650730849543904	0.01846153846153846	0.0	0.0	0.07692307692307693	0.057692307692307696	0.09090909090909091	2	339	3
4682	0.1457852511264974	0.19384615384615383	0.19999999999999998	0.2	0.20512820512820512	0.3076923076923077	0.09090909090909091	2	103	3
4697	0.16540279151555115	0.27384615384615385	0.12727272727272726	0.0	0.3333333333333333	0.23076923076923078	0.09090909090909091	2	111	3
4700	0.13424552148587757	0.19384615384615383	0.19999999999999998	0.2	0.23076923076923075	0.21153846153846156	0.18181818181818182	2	132	3
4711	0.01208924057588746	0.04	0.0	0.0	0.0	0.057692307692307696	0.0	2	341	3
4730	0.023683921310034068	0.00923076923076923	0.0	0.0	0.05128205128205128	0.0	0.0	2	347	3
4734	0.03632267282118914	0.03692307692307692	0.03636363636363636	0.0	0.0	0.038461538461538464	0.0	2	228	3
4748	0.09220793493790526	0.16923076923076924	0.09090909090909091	0.2	0.23076923076923075	0.23076923076923078	0.09090909090909091	2	199	3
4757	0.014287284316957907	0.027692307692307693	0.01818181818181818	0.0	0.02564102564102564	0.038461538461538464	0.0	2	358	3
4779	0.009671392460709968	0.027692307692307693	0.01818181818181818	0.0	0.02564102564102564	0.019230769230769232	0.0	2	441	3
4780	0.41850752829981314	0.29846153846153844	0.10909090909090909	0.0	0.2564102564102564	0.25	0.2727272727272727	2	72	3
4787	0.019232882734366415	0.03692307692307692	0.0	0.0	0.02564102564102564	0.057692307692307696	0.0	2	342	3
4790	0.04308165732498077	0.01846153846153846	0.01818181818181818	0.0	0.02564102564102564	0.0	0.0	2	247	3
4795	0.03302560720958347	0.033846153846153845	0.01818181818181818	0.0	0.02564102564102564	0.019230769230769232	0.0	2	176	3
4801	0.005550060446202879	0.012307692307692308	0.01818181818181818	0.0	0.0	0.038461538461538464	0.0	2	362	3
4818	0.05868776788658094	0.11076923076923077	0.16363636363636364	0.2	0.1282051282051282	0.21153846153846156	0.09090909090909091	2	206	3
4838	0.005000549510935267	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	2	305	3
4839	0.044455434663149794	0.13230769230769232	0.21818181818181817	0.2	0.1282051282051282	0.21153846153846156	0.0	2	177	3
4863	0.895537971205627	0.8615384615384616	0.6545454545454545	0.4	0.7948717948717948	0.9807692307692308	1.0	2	21	3
4888	0.02753049785690735	0.052307692307692305	0.07272727272727272	0.0	0.0	0.019230769230769232	0.0	2	326	3
4895	0.1201780415430267	0.18461538461538463	0.14545454545454545	0.0	0.10256410256410256	0.21153846153846156	0.18181818181818182	2	108	3
4901	0.025332454115836903	0.06153846153846154	0.03636363636363636	0.0	0.05128205128205128	0.07692307692307693	0.0	2	273	3
4909	0.009066930431915594	0.021538461538461538	0.05454545454545454	0.0	0.07692307692307693	0.019230769230769232	0.09090909090909091	2	380	3
4921	0.03593801516650181	0.07076923076923076	0.07272727272727272	0.2	0.07692307692307693	0.07692307692307693	0.09090909090909091	2	253	3
4939	0.7920650620947357	0.6892307692307692	0.5818181818181818	0.4	0.5897435897435898	0.75	0.4545454545454546	2	14	3
4945	0.17183206945818222	0.2923076923076923	0.45454545454545453	0.4	0.1794871794871795	0.40384615384615385	0.09090909090909091	2	46	3
4956	0.012638751511155072	0.03692307692307692	0.01818181818181818	0.0	0.07692307692307693	0.038461538461538464	0.09090909090909091	2	398	3
4960	0.0457193098142653	0.17846153846153845	0.2727272727272727	0.0	0.3333333333333333	0.15384615384615385	0.09090909090909091	2	180	3
4966	0.008077810748433894	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	2	440	3
4979	0.015661061655126936	0.024615384615384615	0.0	0.0	0.02564102564102564	0.0	0.0	2	359	3
4997	0.05330256072095835	0.12307692307692308	0.05454545454545454	0.2	0.10256410256410256	0.07692307692307693	0.09090909090909091	2	218	3
