	NO_OF_SUBJECTS	GRP_1	GRP_2	GRP_4	GRP_5	GRP_6	GRP_7	OPIOIDS	OTHER_DRUGS	CLUSTERS
7982	0.0011539729640619848	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	3	1059	1
7988	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.02564102564102564	0.0	0.0	3	1679	1
8007	0.0009341685899549401	0.006153846153846154	0.0	0.0	0.02564102564102564	0.0	0.0	3	1079	1
8008	0.0014287284316957906	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1033	1
8014	0.0003297065611605671	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1600	1
8022	0.0008242664029014177	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1254	1
8029	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1514	1
8052	0.0011539729640619848	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1156	1
8070	0.0003846576546873283	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1148	1
8071	0.0008242664029014177	0.003076923076923077	0.0	0.0	0.0	0.019230769230769232	0.0	3	1248	1
8112	0.00043960874821408945	0.0	0.01818181818181818	0.0	0.0	0.0	0.0	3	1589	1
8129	0.00021980437410704473	0.003076923076923077	0.01818181818181818	0.0	0.0	0.0	0.0	3	1638	1
8131	0.0007143642158478953	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1180	1
8167	0.0009891196834817012	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	3	1286	1
8183	0.0007143642158478953	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1226	1
8213	0.001208924057588746	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1049	1
8241	0.0004945598417408506	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1334	1
8297	0.000604462028794373	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	3	1276	1
8332	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1558	1
8336	0.001263875151115507	0.012307692307692308	0.0	0.0	0.02564102564102564	0.0	0.0	3	1068	1
8368	0.00043960874821408945	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	3	1458	1
8374	0.00010990218705352236	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1974	1
8419	0.0010440707770084624	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1144	1
8453	0.0004945598417408506	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1408	1
8492	0.0002747554676338059	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1564	1
8559	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1629	1
8574	0.0013737773381690295	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1011	1
8586	0.0003846576546873283	0.006153846153846154	0.0	0.0	0.0	0.019230769230769232	0.0	3	1538	1
8606	0.00010990218705352236	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	2019	1
8614	0.0005495109352676119	0.003076923076923077	0.01818181818181818	0.0	0.0	0.019230769230769232	0.0	3	1499	1
8622	0.0007693153093746566	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	3	1315	1
8646	0.0004945598417408506	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	3	1548	1
8656	0.0005495109352676119	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1121	1
8668	0.000604462028794373	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1407	1
8691	0.001483679525222552	0.003076923076923077	0.0	0.0	0.0	0.019230769230769232	0.0	3	1070	1
8706	0.00016485328058028355	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1639	1
8730	0.0003846576546873283	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1136	1
8753	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.09090909090909091	3	1170	1
8780	0.0006594131223211342	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1340	1
8820	0.0015935817122760742	0.006153846153846154	0.0	0.0	0.02564102564102564	0.0	0.0	3	1017	1
8825	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1424	1
8848	0.000604462028794373	0.00923076923076923	0.0	0.0	0.02564102564102564	0.0	0.0	3	1403	1
8856	0.0003846576546873283	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1350	1
8876	0.0004945598417408506	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1124	1
8885	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1405	1
8891	0.0003297065611605671	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	3	1176	1
8917	0.0008242664029014177	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1273	1
8921	0.0006594131223211342	0.006153846153846154	0.0	0.0	0.02564102564102564	0.0	0.0	3	1141	1
8929	0.0003846576546873283	0.003076923076923077	0.01818181818181818	0.0	0.0	0.0	0.0	3	1291	1
8930	0.0009891196834817012	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1047	1
8935	0.0007693153093746566	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1337	1
8977	0.00043960874821408945	0.006153846153846154	0.0	0.0	0.02564102564102564	0.0	0.0	3	1305	1
8983	0.0002747554676338059	0.006153846153846154	0.01818181818181818	0.0	0.0	0.0	0.0	3	1855	1
9020	0.0003297065611605671	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	3	1595	1
9021	0.0004945598417408506	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1385	1
9029	0.0008792174964281789	0.006153846153846154	0.0	0.0	0.02564102564102564	0.019230769230769232	0.0	3	1147	1
9034	0.0004945598417408506	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1622	1
9041	0.0008792174964281789	0.003076923076923077	0.0	0.0	0.02564102564102564	0.0	0.0	3	1113	1
9082	0.0007143642158478953	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1227	1
9104	0.00021980437410704473	0.003076923076923077	0.0	0.0	0.0	0.0	0.0	3	1731	1
